site_id,latitude,longitude,population_density_km2,household_income_index,commercial_rent_cop_m2,pedestrian_flow_day,vehicle_flow_day,distance_transit_m,competitor_count_1km,poi_density_1km,security_incidents_1km,green_space_pct,office_density_index,tourism_index,existing_store,performance_score,data_source
BG-0205,4.639547883618946,-74.18441337517865,16809.50651994535,55.06992257029355,49421.8626970187,20917.112206641767,44948.071963987604,16.63231876033947,4,150.9153821852496,30,19.88957972326998,84.74850774200516,26.58753547193598,0,44.459340235099475,Sintético
BG-0206,4.634860061861949,-74.06335470859784,16309.807374460812,8.247418497593397,49469.17937597464,9683.560823413636,82496.93018927901,122.43744788829741,2,196.41093320607345,19,44.18716568775607,75.79681445741689,31.32615501518613,0,42.70841831734304,Sintético
BG-0207,4.702537205204634,-74.05140028574229,18909.756094863646,81.67731133042167,48767.06031192019,9607.25253452245,27850.702705235395,597.9296060295836,2,146.08205597328148,39,8.429944293806654,29.32366101072912,49.577848037131,1,40.77682213319061,Sintético
BG-0208,4.685014856434057,-73.99301372623985,17360.49120553212,57.23280328488147,73499.10152729035,5826.986719306037,39254.30569102696,44.334193938967196,3,215.0431545009945,11,25.91928622545371,52.23883508672109,10.715144761037878,0,25.97411989416385,Sintético
BG-0209,4.686299425547886,-74.12796200610684,14871.723317077336,18.73097504855306,77352.26990905775,9832.271398083145,53120.74376433558,356.32012023347613,1,127.47690946499901,33,13.061172582577557,14.676404315916933,3.531175877650096,0,22.246668316706163,Sintético
BG-0210,4.786900496411223,-74.04374897051989,17242.796872220362,78.02691875372211,65980.67998837207,7021.249972990779,88884.32778533209,1127.707074705903,7,192.82411178631483,48,12.20612780149683,25.8681196555745,78.51216358733272,0,39.25175051522799,Sintético
BG-0211,4.8131488293711655,-74.1464821125016,11312.865031888807,65.57798876263725,50259.722543126554,15826.601210875842,104902.35924517982,762.4407551831534,3,183.00059375849318,42,27.42688662075838,10.21270221528706,30.587448055173518,0,41.549005744171836,Sintético
BG-0212,4.497872543438328,-74.02095066399508,19093.45275228282,39.54942470793727,40551.06111604033,14210.752950635511,35763.57810848364,500.62581445654206,1,143.46912028536985,53,23.994062004594795,12.587860304665178,5.022062833822359,1,33.83235607288017,Sintético
BG-0213,4.726825554006458,-74.08759311770314,9736.217163934156,36.64049882952665,79616.4920584498,14503.748409429762,32546.34083146895,281.67461720843863,5,194.98739329733434,45,13.817730282445037,29.514458765633456,3.5830316103358926,1,10.81770413712618,Sintético
BG-0214,4.674813848999879,-74.08829496994402,15222.624039488073,57.54188139644313,69542.62373627572,16511.96299151532,58121.684790622,525.3723991865146,6,182.48111753445352,33,8.964926150843008,77.0229130256149,23.652407439953794,0,46.20647812715062,Sintético
BG-0215,4.4800290918680625,-74.15086200512485,22439.193770471775,72.46665537986571,82087.07592367762,17801.078534646484,20019.391602448202,719.6633925644938,1,127.19029635047204,15,12.76714837068911,34.951297314421545,9.234252924896696,0,37.0473742495569,Sintético
BG-0216,4.729109465566247,-73.9910673681228,15384.048305071488,27.61890385680096,55645.514504328086,4265.447287866888,17612.209254383673,55.90141171162656,1,75.60708486763691,22,11.713461972910071,21.77989967356315,14.987390429039513,0,18.511601523801513,Sintético
BG-0217,4.7848338827215695,-74.18072809418187,21377.460179507278,40.91856299311214,58660.72492171989,2900.5699835179225,25487.97453689145,56.74051171450869,2,70.64349029862606,16,23.529865275909515,16.493635038250236,18.591850557010872,0,25.9026072634712,Sintético
BG-0218,4.728184030217026,-74.0026806018387,17409.151873025916,67.79864758622412,111235.36275930157,17022.001341594812,50111.38433462454,303.9246306409435,5,186.31838623557903,52,29.06313350544762,59.001337058975686,32.38595098090317,0,42.278429428803804,Sintético
BG-0219,4.6633006716464775,-74.04372480044293,19736.26999187942,29.604969342153154,43750.00426397348,15885.779233177538,50747.33977194487,184.6568705181667,4,136.57907610122692,21,15.900500849369715,27.419418002634956,14.489889063247343,0,36.041794632200975,Sintético
BG-0220,4.755924910393535,-74.19500015163753,7287.231936542623,37.56733566846033,85549.9247925038,9701.324146410583,43918.44289871276,572.1580000684908,1,198.13027934196847,25,31.91173643305594,49.94850427614621,39.310272020117395,0,30.548285906707207,Sintético
BG-0221,4.738705965026049,-74.16301812118253,20077.89744682848,18.98465147202322,25000,9911.021578157433,79892.98618112615,507.2745800963544,3,190.54234361089863,25,11.870652393773288,27.7565680856045,19.43855701975842,0,36.95943692753804,Sintético
BG-0222,4.588745900871874,-74.2090620293334,18145.72982611686,68.91700139961858,41023.738139518886,12291.888680348518,7271.66744240368,337.02682827843375,6,233.70124368775828,22,6.183688505017096,36.10529981202223,62.56871716644133,0,37.79360340902197,Sintético
BG-0223,4.7266192241104505,-73.99238173853585,18967.292288924196,18.001103753147447,104065.92353403402,23887.440570080864,16416.51128029285,228.06490732080945,0,206.59454029584631,6,22.644738916096284,37.46086814069905,21.797219684019844,0,44.756081447801144,Sintético
BG-0224,4.778912705747286,-74.03815121823591,8661.176007570532,72.38051710163651,62854.056675904816,5322.967614564609,12380.645503405,67.33963747702144,11,122.02083002109205,40,27.4322469847451,10.52919346458766,24.22816648178547,0,21.4054558829518,Sintético
BG-0225,4.760136807269337,-74.1695656936764,19665.949592134224,59.079551831541856,75422.06942263315,11509.007692857274,79613.16759060504,587.1401963959273,1,215.3758692118382,13,13.762977625502776,20.50366314448292,11.373713585391473,0,40.204916908503755,Sintético
BG-0226,4.685119795604857,-74.13308872015537,26151.35194394864,92.85325377666324,66150.2916939769,59771.24239583381,20788.842077967493,559.5678668708146,2,109.36161503906392,34,11.724409486624808,71.89377346865639,5.447410039318432,0,66.47298152418028,Sintético
BG-0227,4.7901367671509565,-74.21447979992527,13866.010078203497,34.03440948497325,41759.8495739567,7626.8618370282165,109516.31374769908,185.6776004392795,4,333.28461618688124,13,27.91135957001044,32.10001163092324,0.49276761126995466,0,40.276543831186714,Sintético
BG-0228,4.612803855328831,-74.05409100336375,17814.12249897039,54.15184988045161,40161.111419221554,12620.100002222554,67414.25300875439,224.42301871515463,7,243.40945970543166,16,15.75743687105678,34.177997332518416,30.911925723136868,1,34.20848590105421,Sintético
BG-0229,4.817927806147951,-74.21605443013198,4295.000184207229,22.830177948521353,49752.52401792118,32684.662006558472,96873.23953789313,116.64589458597932,1,208.66709625693986,4,10.620197869835796,89.81588891763522,43.84919086284004,0,41.26532235590052,Sintético
BG-0230,4.734356422270336,-74.05933029712575,14861.03014733305,34.51969667458737,60028.33479669041,30812.311380970998,89574.10869674025,339.270114691035,8,162.85172373325284,25,12.23686478075302,35.831755135051345,19.08572660113562,0,44.358238174299565,Sintético
BG-0231,4.753135348605384,-74.07127114498934,17347.76137168147,36.65456684464228,26032.362114129188,25787.192663661932,55533.22361122549,427.21817157359226,0,174.98153425101853,6,13.826907388081867,77.81148321520446,27.34288736692545,0,47.531554326696956,Sintético
BG-0232,4.531522855699116,-74.11348556870138,18228.22202602275,45.88860433026778,76677.83528436869,24406.78568236786,101166.65749338092,175.41809220937358,7,137.6867221715444,25,33.545448334102595,8.59260080300248,24.598253958513496,0,39.56058660984949,Sintético
BG-0233,4.510337942124796,-74.17878716190569,17051.972520533487,76.37442642996301,63275.20405308654,33260.62489353794,86465.38217429369,1046.053783776938,1,265.04069833285433,22,9.81903725967641,33.81560618825634,18.470907079777305,0,48.15749830478095,Sintético
BG-0234,4.511791060854785,-74.11284815290755,9520.135576144967,38.47623575361024,42377.98921269775,12575.53344707501,50601.50196745375,508.8880596364277,3,156.95477636338796,20,20.84209823193681,13.214403713584707,14.550496039250554,0,16.16424727080328,Sintético
BG-0235,4.707679095891454,-74.16032713806378,17610.291132811104,47.9949613796989,25244.979388062933,13398.946954730327,43527.53927505788,4.192085235574163,7,79.59322276301536,38,29.093359356885454,34.42098134434622,36.63804549113231,0,29.54882180836292,Sintético
BG-0236,4.5131316585272945,-74.16971676244205,21882.064676390874,63.779203857184704,63588.10057558337,34207.198792171796,63431.71051652624,255.69659179048506,3,170.68728074048684,13,7.197444642645952,67.11419675949617,19.585312960294242,0,54.5802063733211,Sintético
BG-0237,4.51529609345255,-74.07058634516761,12513.010200085753,57.55603124366338,36022.53637800719,14885.329690506092,48276.09188915584,201.50717262375713,1,92.52350778128667,66,16.3427282364227,14.289227039446617,13.03324351711654,0,25.637301180749525,Sintético
BG-0238,4.607297951771779,-74.03215738736569,19498.380237217487,37.45995404808636,103886.18252997026,8158.784725552134,120666.78586401216,80.14367628911748,3,242.9816383854744,39,36.17910101174795,9.858495647546732,2.292546522432369,0,33.65328434047285,Sintético
BG-0239,4.634260129002612,-74.07475458779301,14081.164296951336,38.326514556501415,110481.18895005052,11645.423031965509,61606.65920158261,427.2153942524544,4,154.99257561515637,9,10.450672156136934,65.90104468306389,5.202625211641812,0,35.42802850558436,Sintético
BG-0240,4.754906678756887,-74.17864451975589,19756.055038445487,90.88812239878273,72697.47542214963,8935.895834326968,100194.80461761497,89.98075020931495,3,112.187114206096,15,18.43131425279815,25.81431513514525,29.875538741015895,0,47.730206436862254,Sintético
BG-0241,4.575568139754506,-74.12965003733585,8828.385048485135,29.950417644151635,76238.45521041496,15086.337113821048,42430.01107335477,420.6603046276742,0,61.70855387450742,35,33.596479934997504,23.511272270194304,9.969046503387288,0,17.41122001762432,Sintético
BG-0242,4.611100900295592,-74.08158556044995,14111.906893816398,18.602009574461498,46733.7680952522,12586.470523518707,29051.090025506997,681.7261745343768,3,148.25991856788957,13,16.57262266772252,46.83533142969554,6.4534117066986045,0,22.73888238395984,Sintético
BG-0243,4.725906247663047,-74.15682508436625,16621.992753965922,50.8688392672525,79068.19992468756,32235.711328765705,22306.24235536323,196.66705459128082,4,87.57567021538684,45,3.695507560578862,44.91239134776433,3.615743337941528,0,31.945260715923705,Sintético
BG-0244,4.537915134239584,-74.18831443507824,13879.933493906059,48.186962469630416,53050.87192165894,7978.369404491143,57579.17109395875,454.67054834404775,6,120.83494740112342,8,37.27443969853997,34.339563283790355,9.800357179800931,0,28.084371695606592,Sintético
BG-0245,4.586020646101939,-74.11557494796278,19995.790602582238,60.986657378232856,25000,21171.79872110454,89612.14814749855,573.9693427414901,2,106.32400116518585,42,18.637002315482444,16.37862031614381,10.606484875906176,0,45.33629996710503,Sintético
BG-0246,4.579962004157997,-74.12738081626125,11196.891460638828,43.3140117787439,49353.73649495961,7353.822681742421,61005.13596446718,528.4268282514353,2,217.7995463774222,17,32.001860086121795,39.0015322361765,23.450256343816246,0,27.019400112841844,Sintético
BG-0247,4.484329841483017,-74.1108418411134,14861.797393823203,31.493303097994783,67877.59212860616,11035.387783159964,81048.29893916979,351.8061731394862,3,97.7224667905424,19,15.206955416255747,2.450653268253051,27.1309070423679,0,30.811701680646273,Sintético
BG-0248,4.713166613553204,-74.05251042517159,30800.000740519878,89.45490139906686,27945.575697024484,25162.13581514136,109109.02585862414,427.6188276482397,5,153.22340619623145,31,24.585612351747546,9.711579971097201,27.007239785977927,0,60.02563624414862,Sintético
BG-0249,4.713079077974145,-74.1127469813331,24456.19581263746,71.52322505928149,36524.42051479188,19370.470613140515,37458.78419023352,236.327886667709,2,124.29961552736368,42,9.311833085338364,43.21941833538689,14.66532283130015,0,55.080480802117904,Sintético
BG-0250,4.808748317118104,-74.19742809977086,16188.254477393428,34.10309409604444,72442.87052876271,9936.773730920519,55733.57857547249,150.44132004025886,1,189.09238583138875,22,15.454479172617674,39.38351664650272,1.255638593884833,0,37.71602135938524,Sintético
BG-0251,4.5624995228447744,-74.10219243700939,21037.018927764457,41.74686172363979,57961.02515657083,5721.687390972915,63515.33577024529,170.38993241749498,1,159.05804034732117,7,36.69181165421263,16.24636982032043,44.398261819679476,0,41.579527060670586,Sintético
BG-0252,4.482193272217436,-74.10846031685588,15521.779880185604,48.756250607920634,95018.47902698195,5761.670379806187,44642.160343706106,1703.8698528786838,8,171.53418363092828,44,17.64946723098615,77.03397368233479,34.58065383187698,0,18.785154826474137,Sintético
BG-0253,4.647607806361433,-74.0664290783309,10264.6511383598,32.53263989707124,55490.818051241564,21057.434565269785,60976.581744385854,18.298229963262493,12,156.58035130365343,18,12.370885343835202,79.04616303789295,20.506272673848866,0,37.31320422532855,Sintético
BG-0254,4.57463564907675,-74.04460025503157,14801.061581942764,38.77675665908458,61239.86150625288,12724.6019456785,40554.67208211194,403.603759165436,3,85.21032793708343,54,34.64299017780853,11.59668964714362,7.822627063114061,0,27.709616196232083,Sintético
BG-0255,4.739539662951749,-74.08049734074474,22860.805662225433,52.16946879136884,64290.84969034592,11146.8305412619,35991.91798052421,94.34694844965067,1,246.3555824235616,35,15.670618574162777,27.71297913276825,4.016854242483801,0,30.905057537525487,Sintético
BG-0256,4.763016989011627,-74.08881488404913,11721.016777453533,81.5847856098269,54737.454543897584,6351.626268617812,76565.32262732544,148.74101130020085,1,183.00592098731738,15,44.607247701176696,65.40573072221908,7.171707939083818,0,42.93217688133858,Sintético
BG-0257,4.569438044444464,-74.21310505317581,14375.588651844271,70.70308726410605,168694.86419123042,10767.878865429473,106605.12546247957,985.650283962984,5,62.56996762889615,38,22.44804686948527,5.127538305373056,32.989486858175646,0,33.39423294847609,Sintético
BG-0258,4.661623192777986,-74.02213227154866,12970.816573706506,40.29490334949207,54466.40220732366,8399.880161581163,93503.97285543205,1699.963031822136,2,150.955574944,15,4.777391018837777,83.64563305205581,18.484530259800263,0,20.748777765322586,Sintético
BG-0259,4.563043077136205,-74.15274507403497,11835.886880000962,45.148932405251415,58995.46765076695,13449.105136213855,30927.359171334225,524.4706233374053,2,167.62089193079797,46,2.7014566085830984,43.73946734801314,17.11115494228756,0,24.016970995809693,Sintético
BG-0260,4.52826681891229,-73.99508076880817,14097.367315853335,52.24090808215125,45327.21765868478,11736.490406981482,51273.10105028266,834.1693113108112,2,110.02623771576492,25,13.085878977949266,20.265431257210246,39.97890562177412,0,21.286980845227113,Sintético
BG-0261,4.6275858434613975,-74.12166368648408,15396.326420764617,27.028880783476733,158110.98922368846,18763.715601617198,53034.71677524916,74.50479484976674,2,48.72794348300876,16,10.422906097200725,32.084139350322886,8.438930589440117,0,22.594358496152537,Sintético
BG-0262,4.637326251312127,-74.1188208657351,3283.318362230042,70.67611504336449,95626.84620112625,19904.961713536304,15950.548666415181,83.2489698237954,7,189.56550682473167,38,21.115801402402063,64.27232293202357,46.27137536812689,0,34.83990293999467,Sintético
BG-0263,4.653752075927951,-74.16549489641987,14203.240276488117,65.30981033142007,39769.73692131111,27604.674091182293,44901.058430518155,443.3058811189927,3,187.60689513914448,5,19.63496001871898,45.5865939281467,64.21239501123945,0,50.248156755669065,Sintético
BG-0264,4.6511886015479,-74.08787897314895,11335.480318019621,65.39258425752722,57244.13812069385,15360.333984214394,83365.06645502843,145.66313663172653,2,229.44419339438528,27,4.195373976996271,29.408036742080096,36.690519906598034,0,40.947482590769425,Sintético
BG-0265,4.761106532033483,-74.19118531046126,7749.235118552848,74.03100727152201,47109.33540079374,6725.636161188495,125375.325342593,360.38080608362304,5,306.2964046554273,17,8.577422489379595,23.56881561012925,22.719092869445078,0,38.85413366049561,Sintético
BG-0266,4.619017406511925,-74.1165566456291,18683.02882821478,73.05424601147138,67145.36024668845,21207.718189432602,47107.70167416441,298.46609631198106,4,85.311230152936,21,17.10243929635316,60.30384844357317,40.034872136111154,0,40.174645326585114,Sintético
BG-0267,4.629231693119074,-74.01636969246756,13717.622135470778,15.487873807276447,129503.27973488823,10022.027620154186,57049.54950567571,553.1828422218027,3,126.35515762377705,47,19.014190329663734,34.02206713697158,41.12411366293233,0,33.6287752029811,Sintético
BG-0268,4.65436699843785,-74.04127951870083,15287.952582005388,35.52454578538972,71836.06387646755,8758.22316142008,71302.93206907347,139.4909287746622,1,382.1318396560233,7,9.304682559093335,25.391412383983425,42.7946023407127,0,38.35715420552134,Sintético
BG-0269,4.644920383145478,-74.03674837935785,12690.789469263913,79.19120751936617,78917.59565909539,21675.024407838406,49015.11039294424,161.30305097333064,1,208.91485872272654,28,21.192758464522633,25.96509115837619,16.241737741939435,0,46.61325062350067,Sintético
BG-0270,4.571227859445452,-74.05251702509553,11360.379230821283,40.12304016253245,32686.347840000362,12847.767633877813,8794.606118439262,538.0020412725988,5,229.14716419643037,41,19.133419552765282,67.43849619623141,45.81772623350411,0,35.49348845338435,Sintético
BG-0271,4.582498588027382,-74.16709879498737,17050.137479218825,25.616605330276528,49314.08643495478,6460.643906215465,74325.24567290068,225.45316742776376,0,183.7539724261384,51,10.132545491589815,49.67818975058637,13.123283467948168,0,28.713838826657522,Sintético
BG-0272,4.808741352097336,-74.09097086046584,5211.422449051284,92.99417832107376,52528.25299369897,18029.47970483769,31227.3997283733,1552.5436344337095,2,139.3263911856629,40,39.880936132974504,19.316649099563026,52.15356222401915,0,27.288937801559932,Sintético
BG-0273,4.585894685475333,-74.14229024945278,19177.476921507343,96.47823938359363,156216.30034510922,18002.210024134132,63699.60933100476,163.11498802086103,6,273.551573467942,8,18.031235712107843,69.68509091830012,8.674253192672644,0,58.07377016026745,Sintético
BG-0274,4.615797923826784,-74.15174726466056,12510.823903632838,62.988379394354745,33507.28960111775,10052.910533692531,69413.00780447696,307.72471501589655,2,352.867774975958,49,7.0536895875428,13.829814431920944,44.75748025782574,0,41.637568420309535,Sintético
BG-0275,4.53319402726518,-74.13939585762948,13031.757842118808,73.37339351911629,118640.69842008543,12322.468050209465,44548.964342823514,123.49458247067709,4,79.48658710588367,50,6.626735046329971,42.508610221291136,6.885323051614106,0,30.70976142207087,Sintético
BG-0276,4.537153792090029,-74.03982606930046,18770.593894736467,44.42819812446381,29496.209727458892,15329.071680193907,39022.72035003792,291.4370224053966,1,140.6193366317333,28,9.94207729048014,44.236642908981565,19.007458157686678,0,35.97830241924022,Sintético
BG-0277,4.598381366286608,-74.21418202244332,12628.763080250768,78.5427537002146,53609.082517885225,15385.385713711707,4652.214589566627,156.08462994210913,1,119.02060892610804,37,22.206897045032555,11.339084307087386,13.125893179283416,0,35.66413867994198,Sintético
BG-0278,4.4929858218553775,-74.21336749687067,18860.962436374593,85.78989584011497,67049.45591791568,7244.06825249423,125518.37032830337,90.67709199779993,9,130.11253398119257,71,4.008239494408357,16.928287184894764,18.01229330731967,1,38.4550685767217,Sintético
BG-0279,4.573079467345702,-74.13934250111078,12837.346096827954,66.67544443333723,33072.771575753046,27640.491136050197,42471.18597457954,35.60271413921083,6,260.76633161436956,6,9.540675376949048,32.60349723141934,38.9845866476127,0,51.5601940294927,Sintético
BG-0280,4.698220809681971,-74.11657517671,9825.841390771828,22.71094600924241,28282.0383024087,13227.249568427122,78202.78437331402,97.64825494858512,5,256.7539149838889,8,8.089656823848474,19.33856106880748,23.79382679061133,0,24.603552105374323,Sintético
BG-0281,4.482685422703439,-74.12307621457157,12687.16500492761,38.423459197322224,92890.26584773812,18861.51488824173,44264.49931764118,754.4663488667944,2,133.81628166997146,19,35.176224299485696,1.9274876462009114,6.620581259010429,0,31.93400037098455,Sintético
BG-0282,4.806370521622092,-73.99682522057897,13275.904406983962,87.11514136206291,50674.82989457325,10780.67471774122,19058.733125957137,117.88699347673477,5,140.09220918908207,21,12.902318379523281,80.58457556405935,3.1534348346474985,0,45.4278720488559,Sintético
BG-0283,4.624361429534549,-74.12941441712643,21919.714496719338,80.92409683226981,83096.5527804144,13071.39378716212,60209.06224529527,585.0831012460094,1,111.09044910369461,21,16.025983203657592,7.613113080604118,38.54722851712828,0,43.96616271962087,Sintético
BG-0284,4.514477732799913,-74.02163270962961,16769.267334944376,51.65510019630457,45844.998374869574,14451.64396436218,37246.70882107044,125.69808219572653,5,243.53239892316006,22,13.709416185384597,50.04624240215778,6.89368220420628,1,37.21205937535154,Sintético
BG-0285,4.575782744836413,-74.19204316750455,11536.75405902637,86.73391933573284,25077.254673934076,17924.468055172627,41193.02975413959,7.4231920539163445,2,181.75457588116598,5,17.387647033391808,57.574951662794746,25.300085200501705,0,46.034325192842594,Sintético
BG-0286,4.658009974162901,-74.11456349909791,20953.02842679281,25.97208248084655,83552.55571486172,4030.4770189924734,33781.07655961253,444.4142643522081,11,150.40876811549128,14,7.360280391216562,38.918064521257904,19.275452686373765,0,24.900572760655308,Sintético
BG-0287,4.618442149239975,-74.21569464176989,14146.062758682983,52.18368104010077,33901.44402148708,30345.34573775792,62223.88935989649,167.4189867701946,2,135.28109699899312,27,6.865984013782228,5.6827337174623995,12.125226390287539,0,41.41713314997912,Sintético
BG-0288,4.709330465934495,-74.21320014934348,14277.236034645324,47.24711316094542,103786.806027643,7228.623962322983,136467.79383608053,355.1957505096492,1,233.2001201992237,24,23.612488187957574,14.041322527346981,15.521930691712637,0,37.99785773990948,Sintético
BG-0289,4.760887068318927,-74.11662513713462,19387.436973524906,52.93016552120869,46185.113258252095,20759.017544264898,23945.476398798914,406.297204998953,6,131.5932436848015,34,3.5368582136550115,27.938189678024507,3.082778519030602,0,31.069230598738024,Sintético
BG-0290,4.5796138513239955,-74.01427749866914,18043.205449933383,69.11282891525671,36712.82835283988,4648.884665346557,88072.25584655516,2200,3,212.21169963328032,57,17.71852398338078,14.405010760150116,17.01274971812597,0,29.92075155169141,Sintético
BG-0291,4.522179327869653,-74.18642373990397,15738.029647671763,43.744852277856545,79925.11179758192,7233.173574630535,17199.403576257697,963.7195719515832,3,120.14894942607086,26,21.439200410266018,26.088358165229074,14.468003575953045,0,29.659316166447788,Sintético
BG-0292,4.580259069595561,-74.0489413717747,15509.877021484896,61.962960898018295,65369.250626259905,24058.553768191694,146079.17698224512,218.65806150092376,4,134.9097192592629,22,15.53170931184918,36.04770441210721,53.57588757182473,0,48.98677546421099,Sintético
BG-0293,4.788142689348372,-74.0268052587536,21645.148546455683,73.55839399808926,54887.5329536444,12844.052049770671,55656.295617113865,321.3792572021878,6,175.5916048932759,17,28.473260608919045,30.585016202336618,12.94575431845614,0,33.965456156129704,Sintético
BG-0294,4.677631948756248,-74.1132176026508,7674.870527503346,64.70992763474104,40105.887796760566,17914.107348729405,50670.699325594825,353.81280763363554,4,89.26410953359091,63,25.912060692494503,49.27884512835381,14.904328350190172,0,26.899226617780535,Sintético
BG-0295,4.639972151879728,-74.18247989914475,21568.25979213223,47.27024343266852,62096.73047390604,27034.122152986136,30361.14731548904,292.6194056943366,2,86.97594551015216,37,4.812021897822298,9.997650528340952,13.350470451037266,0,38.97693021187024,Sintético
BG-0296,4.529295419336252,-74.1432439021234,11275.170528983617,58.138156486393214,84094.66226099516,28736.451792179,74835.96291884691,8.262177795549484,5,212.42166447244665,22,24.227528891418086,23.253101022415258,48.16776108933738,0,51.7340271647707,Sintético
BG-0297,4.789021697939979,-74.10798048982423,15162.58597123787,39.86864368234505,25000,7653.142788240571,72981.12243232489,164.79519298817084,7,98.88284710987833,19,4.423376083856422,31.919254956170334,54.97251799541151,0,36.935186993426704,Sintético
BG-0298,4.631585726395793,-74.01654539980436,18850.269848346263,41.89001887277149,28327.582438972033,14658.635987836618,50606.124342391864,20.673615865772753,3,164.8175982122409,26,11.656574041719171,31.461183933439525,18.634721711519045,0,42.25798726237547,Sintético
BG-0299,4.633438119757034,-74.01747566499783,15976.330221224973,32.34855758290504,136888.9470716762,15158.225176249296,57330.70828412637,2.677176154142879,1,119.94213215999766,43,10.965478146652446,18.89679686894811,21.85317974923267,0,25.06566732687675,Sintético
BG-0300,4.591336756318727,-74.14747266267577,16943.75319295553,58.07603274943738,42675.66985338491,8387.624061305612,47184.3024340571,754.620378303579,2,221.08951522465196,23,15.344637348181005,25.94603851113668,5.430478622358501,0,35.693277059689585,Sintético
BG-0301,4.544933588888581,-73.99341501615284,18011.62094740005,43.35850596546072,88484.62522269125,15199.15247609252,37079.29114069946,2200,1,142.7606241404011,41,6.031403563184536,9.592912659560946,38.55082739756466,0,15.458091145680092,Sintético
BG-0302,4.798339139493733,-73.99798095662283,16021.613310009025,65.03847529992555,59711.53085009717,20388.210982139597,34415.950255667274,162.64133679406237,7,282.7742821826326,6,19.90821144762804,12.312342196424858,37.848347127429655,0,32.47056702579515,Sintético
BG-0303,4.688627254570029,-74.05524748271576,7941.42673044169,71.58799756448119,31055.33625078369,7481.023666778237,28010.64367590124,452.3217524606371,2,198.93340762033276,35,13.001568679354548,8.042358759869908,17.459466803059374,0,27.29409952836853,Sintético
BG-0304,4.535040969661621,-74.14581755300838,11122.583858716689,26.64303282529451,57119.90215286513,20257.352834218906,21951.692918507775,137.56660048946313,7,133.70858644613523,17,13.431384771222728,58.35627626406365,51.75107455663286,0,26.49535122206514,Sintético
BG-0305,4.51778656855892,-74.09339310300409,13505.54488326193,50.11759753717091,83895.15832196955,3601.769103747553,40979.02082722233,385.8263741812343,1,167.27212191266236,22,19.279682683205966,33.11607687635157,14.696920743781314,0,37.93916334112468,Sintético
BG-0306,4.480120228271604,-74.16219427456767,12279.281446147968,29.138719555857506,25000,21091.399898941516,28740.983439399984,755.0556490344156,0,123.05077895416842,10,23.595394347456917,13.648099334994916,9.981366361077578,0,24.16141446634264,Sintético
BG-0307,4.812857606235482,-74.01058358218073,14249.15572064049,26.5704485340666,153446.86031978118,10518.456791513037,152304.36221285246,388.3384920752431,4,280.84718089904624,70,10.894714941376638,25.898890749771592,8.157809614335928,0,40.2057894074954,Sintético
BG-0308,4.706313685702953,-74.19608794562981,18076.442013510394,64.57323202342243,101895.8448825778,19633.74967356402,77881.94824741952,1293.8809615172263,4,228.1136987628305,43,10.585989166049663,55.261295352303286,30.760280375457157,0,32.42124335551695,Sintético
BG-0309,4.513593428130256,-74.00824597064559,19191.838324968514,54.18629463571464,25000,10167.459906973401,55193.10905540783,163.14173926512254,3,249.54381554979824,38,28.18828942933232,27.395349105458223,8.13357426543027,0,30.68529572718746,Sintético
BG-0310,4.589738324324901,-74.19435946141442,6591.191147322757,49.05535453392327,46222.15990258471,9915.899977151668,59184.09164038579,879.9112424924946,3,212.18505016159938,23,3.363810342563058,51.50381813958019,20.113311809569936,0,21.325424781177645,Sintético
BG-0311,4.648127595307822,-74.0283529680977,20380.20065826765,32.88638420442794,51687.23218325303,18633.447161917356,85083.53039830009,365.2468078349072,4,209.47530333273755,22,19.76699077833513,39.79837597675234,12.973024782660476,0,40.546315049881116,Sintético
BG-0312,4.699288426876125,-74.09256325007343,22292.979414547797,51.40255897836597,25000,9259.4951417179,56098.915201752134,24.892525708858187,2,98.0143550388171,7,14.517696217884922,13.837485583656392,9.930586733299982,0,36.39275828940711,Sintético
BG-0313,4.673751504059595,-74.01852719935157,19238.463614095537,50.16259608603668,52880.00650416307,17574.398228373164,71201.44193589287,120.15474607599467,4,104.75822863553421,41,6.593258518820929,34.69471716496732,39.50661650473978,0,38.43191156654895,Sintético
BG-0314,4.557057669605377,-73.99330371470107,13322.488397398858,95.19435507779811,53221.8501210162,4374.714822654822,56438.9712396309,823.8476661446853,4,112.45675009901528,82,11.417940969432443,15.515203912262754,18.023052119832254,0,23.35138276100297,Sintético
BG-0315,4.786078404738794,-74.10554025862793,2247.18843076717,84.50471388041929,30800.968181909248,13038.213863593697,32437.035192936866,714.6189617644817,1,137.34271374844488,31,10.505859254800633,46.68624013429599,23.31420254100132,0,17.535258032171978,Sintético
BG-0316,4.515468290666602,-74.09091181172919,13070.078258364436,67.71986507589205,98497.79921662825,19201.631509407995,54848.31262223085,430.1827680793449,6,68.25525746906497,13,1.8725465584010164,45.25145525278385,7.561170489640796,1,31.245364915619177,Sintético
BG-0317,4.56173171091275,-74.0328633180223,23833.85646708067,84.2948356820574,33151.29267690242,18704.06818743637,61502.272867295156,96.28817305632685,10,122.40968217199308,24,6.651437982505522,49.023963313848974,30.71445709126475,0,34.48318771709951,Sintético
